contig,gene,intron,conf,strand
gi|815854506|ref|NC_026927.1|,785.548507463,61.9589552239,94.5487313433,0.962686567164
gi|418487051|ref|NC_019442.1|,710.821917808,95.9178082192,95.8479452055,0.945205479452
gi|408905833|ref|NC_018838.1|,626.45,36.625,98.703,0.975
gi|526177323|ref|NC_021793.1|,397.307692308,15.9615384615,97.0973076923,1.0
gi|472343131|ref|NC_020872.1|,824.057692308,67.1923076923,95.8940384615,0.961538461538
gi|208429855|ref|NC_011318.1|,548.984375,49.84375,97.913125,0.9375
gi|589890688|ref|NC_023572.1|,584.492537313,31.2686567164,97.1598507463,0.970149253731
gi|422934269|ref|NC_019501.1|,613.379310345,66.6896551724,96.8015517241,0.931034482759
gi|189490161|ref|NC_010821.1|,642.525862069,39.1745689655,98.7519181034,0.896551724138
gi|472437937|ref|NC_020879.1|,618.480851064,61.6765957447,98.0450638298,0.957446808511
gi|124300942|ref|NC_008376.2|,612.32,71.26,98.0746,0.88
gi|408905847|ref|NC_018852.1|,642.0,37.8717948718,97.7623076923,0.974358974359
gi|117676329|ref|NC_007145.2|,674.306122449,77.7346938776,97.6173469388,0.836734693878
gi|206599983|ref|NC_011292.1|,709.285714286,93.880952381,95.435952381,0.964285714286
gi|304360949|ref|NC_014461.1|,581.818181818,79.5363636364,95.4025454545,0.936363636364
gi|609217196|ref|NC_022980.1|,489.035714286,50.4523809524,99.0608333333,0.880952380952
gi|238821317|ref|NC_012756.1|,556.019230769,38.0,99.0438461538,0.923076923077
gi|93007408|ref|NC_007967.1|,640.509090909,49.6181818182,98.5861818182,0.945454545455
gi|428782918|ref|NC_019725.1|,528.373493976,77.4698795181,96.2340963855,0.927710843373
gi|28876316|ref|NC_004587.1|,563.328125,68.140625,96.968125,0.921875
gi|414087713|ref|NC_019405.1|,579.817910448,61.3641791045,99.388358209,0.958208955224
gi|602259872|ref|NC_023862.1|,538.602409639,67.8192771084,97.1727710843,0.975903614458
gi|508178429|ref|NC_021302.1|,591.0,28.4266666667,97.7461333333,0.946666666667
gi|31880044|ref|NC_004831.2|,807.836734694,60.0816326531,96.757755102,1.0
gi|229604924|ref|NC_012662.1|,832.142857143,21.4693877551,97.6614285714,1.0
gi|526120135|ref|NC_021867.1|,631.28358209,61.7313432836,98.3908955224,0.910447761194
gi|589286999|ref|NC_023583.1|,601.867647059,35.1029411765,96.8767647059,0.985294117647
gi|589287214|ref|NC_023601.1|,502.431034483,50.4425287356,96.4040804598,0.98275862069
gi|543171632|ref|NC_022342.1|,631.230769231,41.6153846154,97.2897435897,0.974358974359
gi|764162247|ref|NC_026611.1|,503.037974684,34.1392405063,95.5556962025,0.924050632911
gi|157786475|ref|NC_009878.1|,565.357142857,42.9285714286,97.5876190476,0.988095238095
gi|408905844|ref|NC_018849.1|,631.230769231,41.2307692308,98.5305128205,0.974358974359
gi|431810244|ref|NC_019921.1|,537.561643836,36.0273972603,97.2379452055,0.86301369863
gi|22296522|ref|NC_004112.1|,619.523809524,59.1428571429,96.9515873016,0.936507936508
gi|89158250|ref|NC_007810.1|,653.709677419,54.3548387097,97.7029032258,0.89247311828
gi|422935762|ref|NC_019512.1|,807.5,85.9642857143,96.6028571429,1.0
gi|203463359|ref|NC_011267.1|,551.1875,40.2875,96.085125,0.975
gi|593774630|ref|NC_023692.1|,588.215189873,30.7215189873,97.5098734177,0.974683544304
gi|83571714|ref|NC_007637.1|,686.0,47.7166666667,96.5923333333,1.0
gi|593776746|ref|NC_023714.1|,632.790909091,65.5045454545,98.3146363636,0.981818181818
gi|162135082|ref|NC_010116.1|,711.792207792,44.7142857143,98.6801298701,1.0
gi|326782024|ref|NC_015280.1|,797.875,37.6018518519,97.1564814815,0.962962962963
gi|662562505|ref|NC_020858.2|,508.671232877,38.5205479452,95.655890411,0.86301369863
gi|308814351|ref|NC_014595.1|,550.239583333,34.375,98.1234027778,0.951388888889
gi|157265412|ref|NC_009804.1|,729.075471698,46.1509433962,97.1029245283,0.971698113208
gi|23455771|ref|NC_004305.1|,600.338461538,47.9076923077,98.2301538462,0.938461538462
gi|206600079|ref|NC_011287.1|,576.894736842,33.5157894737,95.448,0.926315789474
gi|388542659|ref|NC_017864.1|,749.173076923,67.0,97.2607692308,0.961538461538
gi|568190683|ref|NC_022763.1|,544.312727273,47.7163636364,97.9994909091,0.978181818182
gi|939482335|ref|NC_001978.3|,772.347826087,115.934782609,99.2482608696,0.95652173913
gi|209363552|ref|NC_011344.1|,676.90625,48.15625,98.7121875,0.90625
gi|526176488|ref|NC_021785.1|,542.308411215,58.8691588785,98.0901869159,0.943925233645
gi|310722466|ref|NC_014636.1|,612.068862275,54.0778443114,98.6632035928,0.964071856287
gi|557307848|ref|NC_022754.1|,616.765625,41.1875,95.51890625,0.875
gi|526241733|ref|NC_021852.1|,507.557692308,38.6923076923,97.5801923077,0.961538461538
gi|472343238|ref|NC_020875.1|,774.553571429,37.1071428571,96.9990178571,0.982142857143
gi|330858444|ref|NC_015456.1|,582.831168831,59.5064935065,97.1751948052,0.935064935065
gi|589893512|ref|NC_023604.1|,698.45,28.85,98.3996666667,1.0
gi|460042176|ref|NC_020480.1|,571.884615385,61.6923076923,97.1803846154,0.923076923077
gi|16798783|ref|NC_003216.1|,579.015384615,39.5692307692,98.5621538462,0.876923076923
gi|509139299|ref|NC_021316.1|,768.2,44.94,99.4776,1.0
gi|526178634|ref|NC_021806.1|,802.461538462,53.5042735043,99.0917948718,0.982905982906
gi|418487835|ref|NC_019447.1|,633.446428571,36.3035714286,93.4194642857,0.946428571429
gi|526176405|ref|NC_021783.1|,778.61971831,35.6056338028,98.194084507,0.943661971831
gi|414088509|ref|NC_019407.1|,576.970930233,56.7906976744,99.2331104651,0.96511627907
gi|682123955|ref|NC_024792.1|,588.098765432,68.7448559671,97.653744856,0.958847736626
gi|422935477|ref|NC_019509.1|,593.162162162,65.5405405405,98.3172972973,0.918918918919
gi|408905858|ref|NC_018863.1|,530.790035587,46.3523131673,97.431886121,0.982206405694
gi|9628600|ref|NC_001697.1|,691.714285714,33.3333333333,97.5069047619,0.928571428571
gi|66396113|ref|NC_007060.1|,628.901639344,44.1475409836,98.8644262295,0.934426229508
gi|448260543|ref|NC_020080.1|,607.877777778,29.7111111111,98.7254444444,0.955555555556
gi|472340572|ref|NC_020848.1|,613.596638655,29.7899159664,96.9018487395,0.932773109244
gi|162290107|ref|NC_010147.1|,590.895522388,29.0597014925,98.9719402985,0.955223880597
gi|422935955|ref|NC_019515.1|,609.143884892,60.9712230216,98.0690647482,0.992805755396
gi|28876437|ref|NC_004589.1|,724.448979592,64.2244897959,98.1404081633,0.938775510204
gi|472437218|ref|NC_020870.1|,616.131578947,39.8421052632,98.7036842105,0.947368421053
gi|530546981|ref|NC_022068.1|,555.212121212,25.3737373737,94.4935353535,0.929292929293
gi|242345571|ref|NC_012884.1|,749.315789474,49.6842105263,98.3902631579,1.0
gi|602259735|ref|NC_023859.1|,469.153846154,35.5555555556,97.2223076923,0.982905982906
gi|238695156|ref|NC_012741.1|,575.451612903,31.0931899642,98.2903225806,0.94982078853
gi|593774520|ref|NC_023691.1|,653.3,45.94,96.034,1.0
gi|408905830|ref|NC_018835.1|,530.138461538,59.5076923077,95.4916153846,0.984615384615
gi|310722194|ref|NC_014635.1|,571.244094488,73.2362204724,96.5883070866,0.96062992126
gi|116326222|ref|NC_008515.1|,593.931034483,33.275862069,98.7355938697,0.954022988506
gi|472437258|ref|NC_020871.1|,664.727272727,86.4602272727,98.5059659091,0.988636363636
gi|422936321|ref|NC_019517.1|,572.438679245,64.1367924528,97.561509434,0.971698113208
gi|712913800|ref|NC_025439.1|,593.053571429,18.9642857143,94.7066071429,0.928571428571
gi|682123185|ref|NC_024786.1|,806.073170732,61.0853658537,98.8797560976,0.975609756098
gi|543170177|ref|NC_022323.1|,574.644549763,64.7725118483,98.1233175355,0.981042654028
gi|281416385|ref|NC_013645.1|,724.093023256,72.2558139535,97.9779069767,1.0
gi|563398432|ref|NC_022975.1|,561.639534884,38.7906976744,95.346744186,0.96511627907
gi|563398785|ref|NC_022979.1|,549.310344828,39.3333333333,97.4052873563,0.988505747126
gi|62362363|ref|NC_006953.1|,605.910714286,60.8571428571,96.8123214286,0.821428571429
gi|639162842|ref|NC_024122.1|,714.742857143,60.0333333333,98.294,0.914285714286
gi|508177721|ref|NC_021298.1|,636.625,59.5555555556,98.2284722222,0.916666666667
gi|157311135|ref|NC_009819.1|,675.0,52.3333333333,97.2109259259,0.944444444444
gi|255252682|ref|NC_013059.1|,656.218181818,79.8363636364,97.9023636364,0.927272727273
gi|9630327|ref|NC_001895.1|,736.357142857,55.0476190476,97.7071428571,0.785714285714
gi|109522567|ref|NC_008200.1|,740.518518519,50.2469135802,96.860617284,0.975308641975
gi|418486896|ref|NC_017674.1|,670.637362637,53.7362637363,98.5095604396,0.912087912088
gi|448261025|ref|NC_020082.1|,594.409090909,39.5454545455,98.4977272727,0.80303030303
gi|563399545|ref|NC_022987.1|,827.857142857,21.0408163265,99.6279591837,1.0
gi|422935057|ref|NC_019506.1|,520.5,53.7575757576,98.2113636364,0.939393939394
gi|460041934|ref|NC_020477.1|,566.675,41.625,96.5465,0.925
gi|712913441|ref|NC_025436.1|,509.597345133,71.5353982301,97.8031415929,0.938053097345
gi|472340788|ref|NC_020850.1|,629.206896552,30.8620689655,96.0555172414,0.931034482759
gi|9628660|ref|NC_001706.1|,570.583333333,29.6111111111,96.575,0.972222222222
gi|640885368|ref|NC_024149.1|,724.869565217,29.5217391304,99.8695652174,0.95652173913
gi|155370093|ref|NC_007804.2|,712.46,55.32,97.659,0.84
gi|371671369|ref|NC_016571.1|,886.274834437,53.4271523179,99.357615894,0.877483443709
gi|46402086|ref|NC_005857.1|,830.381818182,97.5090909091,97.7896363636,0.854545454545
gi|326536103|ref|NC_015249.1|,825.714285714,58.8571428571,97.1416666667,1.0
gi|509142397|ref|NC_021348.1|,625.2,69.4044444444,98.4445777778,0.973333333333
gi|508178941|ref|NC_021304.1|,627.337837838,54.0675675676,97.7733783784,0.918918918919
gi|640885160|ref|NC_024147.1|,588.348314607,51.3707865169,99.0291011236,0.955056179775
gi|431809857|ref|NC_019917.1|,806.575342466,46.9315068493,99.1328767123,0.876712328767
gi|157311189|ref|NC_009820.1|,526.714285714,26.8761904762,95.8175238095,0.933333333333
gi|372217768|ref|NC_016658.1|,646.776119403,46.7462686567,95.3831343284,1.0
gi|508180091|ref|NC_021309.1|,507.0,40.1851851852,97.5836296296,0.911111111111
gi|593780491|ref|NC_023740.1|,653.03125,51.5,97.9076041667,0.885416666667
gi|939535431|ref|NC_009761.3|,659.310344828,56.9310344828,98.2387931034,0.862068965517
gi|423261909|ref|NC_019540.1|,625.189189189,39.027027027,96.7489189189,0.972972972973
gi|651729600|ref|NC_023558.1|,758.446808511,55.6595744681,97.2587234043,0.978723404255
gi|304360853|ref|NC_014459.1|,601.010989011,52.4835164835,98.872967033,0.956043956044
gi|48697070|ref|NC_005884.1|,786.176470588,46.6862745098,99.1417647059,0.960784313725
gi|418488631|ref|NC_019452.1|,697.034653465,64.2475247525,98.4648514851,0.891089108911
gi|526177357|ref|NC_021794.1|,587.864864865,53.4864864865,96.3742342342,0.900900900901
gi|423262466|ref|NC_019549.1|,960.702702703,108.783783784,99.1281081081,0.918918918919
gi|593775445|ref|NC_023700.1|,621.705882353,14.7058823529,99.3762745098,1.0
gi|589890211|ref|NC_023564.1|,527.529411765,58.4352941176,96.6835294118,0.988235294118
gi|134288739|ref|NC_009234.1|,727.302325581,85.5348837209,98.1195348837,0.860465116279
gi|593780187|ref|NC_023738.1|,491.584210526,61.2736842105,95.8929473684,0.963157894737
gi|126010846|ref|NC_009016.1|,656.226415094,45.1509433962,98.7498113208,0.88679245283
gi|9630125|ref|NC_001884.1|,635.915254237,112.694915254,96.9060451977,0.870056497175
gi|326782732|ref|NC_015283.1|,753.446428571,31.5178571429,96.3751339286,0.973214285714
gi|327198506|ref|NC_015293.1|,545.807692308,36.1538461538,95.9615384615,0.807692307692
gi|194100609|ref|NC_011039.1|,689.065934066,74.6703296703,96.418021978,0.989010989011
gi|543170817|ref|NC_022328.1|,694.842105263,33.6,99.5870526316,0.884210526316
gi|481019198|ref|NC_021071.1|,787.114285714,39.8142857143,96.7746190476,0.980952380952
gi|387935429|ref|NC_017865.1|,743.452830189,43.6037735849,97.8098113208,1.0
gi|343960381|ref|NC_015937.1|,931.093959732,71.7248322148,98.1181208054,0.885906040268
gi|428781939|ref|NC_019710.1|,539.176470588,50.9558823529,96.3383823529,0.882352941176
gi|304360662|ref|NC_014457.1|,638.662790698,40.4651162791,97.6098837209,1.0
gi|408905856|ref|NC_018861.1|,732.189349112,49.2485207101,99.524556213,0.905325443787
gi|45597386|ref|NC_005822.1|,601.808510638,48.3404255319,98.9127659574,0.978723404255
gi|345461107|ref|NC_015938.1|,523.235294118,43.5490196078,94.8344444444,0.980392156863
gi|9629524|ref|NC_001825.1|,633.384615385,71.5,95.3869230769,0.961538461538
gi|589892765|ref|NC_023606.1|,539.793103448,51.5977011494,98.73,0.954022988506
gi|589893411|ref|NC_023603.1|,680.606060606,31.797979798,98.9270707071,0.909090909091
gi|30043925|ref|NC_004740.1|,604.903225806,71.7903225806,97.2608064516,0.887096774194
gi|530546427|ref|NC_022065.1|,516.113636364,42.1590909091,96.6388636364,0.924242424242
gi|564102869|ref|NC_009232.2|,618.523809524,47.0793650794,94.936984127,0.873015873016
gi|514050968|ref|NC_021534.1|,556.392405063,44.7721518987,95.3402531646,0.822784810127
gi|198449262|ref|NC_011216.1|,733.106382979,33.6595744681,99.5421276596,0.978723404255
gi|311993272|ref|NC_014663.1|,624.434262948,43.9800796813,98.3014342629,0.96812749004
gi|414090084|ref|NC_019416.1|,747.340425532,36.1914893617,97.9010638298,0.957446808511
gi|418489109|ref|NC_019456.1|,633.852941176,82.8088235294,96.7695588235,0.941176470588
gi|161617915|ref|NC_010106.1|,620.541666667,79.0972222222,98.4665277778,1.0
gi|9632466|ref|NC_000924.1|,621.639534884,73.1976744186,94.4744186047,0.953488372093
gi|428782254|ref|NC_019715.1|,604.368421053,78.1754385965,97.9587719298,0.964912280702
gi|482849224|ref|NC_019933.2|,737.622641509,75.4339622642,96.0141509434,0.924528301887
gi|514051544|ref|NC_021532.1|,758.048387097,70.9193548387,96.7290322581,0.951612903226
gi|327409390|ref|NC_015254.1|,617.245901639,47.7868852459,98.6339344262,0.868852459016
gi|66391451|ref|NC_007023.1|,581.891608392,38.0559440559,97.6656993007,0.951048951049
gi|571798128|ref|NC_022764.1|,845.681818182,41.6590909091,98.2897727273,1.0
gi|338826807|ref|NC_015719.1|,789.404255319,50.4893617021,95.9508510638,1.0
gi|526177484|ref|NC_021795.1|,595.2,39.6333333333,94.975,0.95
gi|682123269|ref|NC_024787.1|,629.467741935,82.4731182796,98.1509139785,0.989247311828
gi|563397724|ref|NC_022969.1|,503.561151079,38.7122302158,96.2548201439,0.928057553957
gi|17975161|ref|NC_003309.1|,671.295774648,71.5352112676,97.6353521127,0.802816901408
gi|197261511|ref|NC_011167.1|,555.307692308,113.217948718,97.8647435897,0.897435897436
gi|219523869|ref|NC_011810.1|,675.078651685,61.9887640449,99.3080898876,0.932584269663
gi|476572429|ref|NC_019419.2|,679.210526316,58.7368421053,95.6656140351,0.894736842105
gi|311992992|ref|NC_014662.1|,564.652173913,27.1050724638,98.2571014493,0.971014492754
gi|530545699|ref|NC_022058.1|,501.945054945,52.6043956044,97.2936263736,0.967032967033
gi|472339381|ref|NC_020837.1|,797.762711864,39.2457627119,94.778220339,0.957627118644
gi|496838603|ref|NC_018850.2|,585.014084507,25.7183098592,97.0954929577,0.985915492958
gi|526003613|ref|NC_021774.1|,672.461538462,54.9230769231,96.8794871795,0.871794871795
gi|589892708|ref|NC_023599.1|,629.882352941,121.215686275,97.0180392157,0.882352941176
gi|418489681|ref|NC_019488.1|,742.175,64.3,99.28125,0.875
gi|327198314|ref|NC_015274.1|,726.708333333,47.4027777778,98.5293055556,0.972222222222
gi|388684650|ref|NC_017972.1|,703.417322835,32.7112860892,98.6655380577,0.971128608924
gi|195546701|ref|NC_011107.1|,752.75,48.0,98.7488461538,1.0
gi|189427122|ref|NC_010808.1|,587.565217391,34.2173913043,98.5502898551,0.927536231884
gi|526176928|ref|NC_021789.1|,575.446280992,51.0330578512,97.4139669421,0.925619834711
gi|538397808|ref|NC_021773.2|,567.131147541,83.0327868852,97.9549180328,0.868852459016
gi|712915916|ref|NC_025463.1|,700.681818182,37.4242424242,97.9636363636,0.924242424242
gi|32453484|ref|NC_004928.1|,585.652830189,38.2603773585,98.7611320755,0.962264150943
gi|414090316|ref|NC_019420.1|,839.456521739,52.9347826087,97.4415217391,0.95652173913
gi|418489187|ref|NC_019457.1|,616.073529412,35.1911764706,96.9377941176,0.838235294118
gi|209552419|ref|NC_011373.1|,540.974683544,44.9240506329,95.5035443038,0.924050632911
gi|726646933|ref|NC_023693.1|,561.405063291,54.6244725738,97.8348101266,0.974683544304
gi|971848888|ref|NC_024206.1|,591.293103448,37.3448275862,97.3453448276,0.98275862069
gi|744692776|ref|NC_026016.1|,573.090909091,65.2424242424,96.6881818182,0.893939393939
gi|200003956|ref|NC_011222.1|,685.2,58.7833333333,96.7165,1.0
gi|568191126|ref|NC_022767.1|,679.663551402,77.3644859813,97.0911214953,0.943925233645
gi|640885266|ref|NC_024148.1|,547.13253012,42.1204819277,96.9044578313,0.963855421687
gi|712912354|ref|NC_025424.1|,556.652173913,98.8405797101,98.5588405797,0.942028985507
gi|326632894|ref|NC_015269.1|,586.082352941,98.6588235294,96.7887058824,0.947058823529
gi|401817563|ref|NC_018454.1|,661.377358491,68.9056603774,97.8043396226,0.905660377358
gi|19548987|ref|NC_003444.1|,661.647058824,53.137254902,98.7898039216,0.921568627451
gi|589286221|ref|NC_023560.1|,710.923076923,90.5769230769,98.2259615385,0.903846153846
gi|197085614|ref|NC_011142.1|,573.48,46.1733333333,97.2585333333,0.853333333333
gi|589892611|ref|NC_023597.1|,525.033333333,48.2777777778,98.3515555556,0.977777777778
gi|530787059|ref|NC_022087.1|,520.043956044,39.5274725275,99.1271428571,0.989010989011
gi|30387453|ref|NC_004777.1|,786.046511628,37.9534883721,98.2804651163,1.0
gi|56694869|ref|NC_006557.1|,694.888888889,57.9259259259,98.6364814815,0.944444444444
gi|134287335|ref|NC_009231.1|,510.136842105,76.6421052632,97.1875789474,0.852631578947
gi|221328618|ref|NC_011976.1|,626.885245902,70.2295081967,97.4957377049,0.868852459016
gi|371496125|ref|NC_016564.1|,618.588235294,79.9485294118,97.7174264706,0.823529411765
gi|568190967|ref|NC_022765.1|,578.779220779,57.6753246753,96.734025974,0.922077922078
gi|472437437|ref|NC_020873.1|,640.671232877,67.5707762557,96.2494520548,0.972602739726
gi|206599706|ref|NC_011290.1|,740.259259259,50.7530864198,97.7560493827,0.975308641975
gi|609252387|ref|NC_023744.1|,611.3,44.2888888889,97.33,0.911111111111
gi|530546568|ref|NC_022066.1|,449.690140845,52.6103286385,96.818685446,0.976525821596
gi|389060322|ref|NC_017976.1|,691.672727273,39.0181818182,97.1014545455,1.0
gi|712914839|ref|NC_025449.1|,580.483146067,35.9737827715,98.9811610487,0.955056179775
gi|658607305|ref|NC_024380.1|,603.076923077,38.1025641026,97.7058974359,0.948717948718
gi|109393216|ref|NC_008207.1|,629.719457014,64.8914027149,98.3200452489,0.972850678733
gi|712916213|ref|NC_025467.1|,674.24,17.92,99.4484,0.96
gi|568192042|ref|NC_022773.1|,569.62962963,42.9012345679,97.6172839506,0.925925925926
gi|229604969|ref|NC_012663.1|,611.917647059,45.3529411765,98.0675294118,1.0
gi|169257267|ref|NC_010393.1|,710.666666667,109.12962963,96.99,0.851851851852
gi|514050763|ref|NC_021530.1|,805.064356436,40.5346534653,96.541039604,0.970297029703
gi|66396333|ref|NC_007063.1|,629.65625,32.828125,99.14609375,0.90625
gi|526176726|ref|NC_021788.1|,701.881443299,48.1958762887,96.6753608247,0.969072164948
gi|157834972|ref|NC_009818.1|,687.5,21.34,99.8686,0.98
gi|66391759|ref|NC_007019.1|,794.9,67.425,98.10675,0.975
gi|563399370|ref|NC_022986.1|,483.562130178,45.7337278107,97.6114792899,0.96449704142
gi|82700933|ref|NC_007623.1|,967.316831683,75.0445544554,98.7978712871,0.831683168317
gi|72257064|ref|NC_005886.2|,657.835820896,45.0149253731,95.9786567164,0.955223880597
gi|388570523|ref|NC_017973.1|,524.818181818,45.2840909091,98.6345454545,0.965909090909
gi|448244686|ref|NC_020200.1|,641.519230769,40.3269230769,99.825,0.980769230769
gi|557307672|ref|NC_022752.1|,575.441176471,42.5294117647,96.3536764706,0.852941176471
gi|508177514|ref|NC_021297.1|,566.321428571,44.4523809524,95.9501190476,0.97619047619
gi|408905832|ref|NC_018837.1|,609.481481481,128.530864198,96.505617284,0.956790123457
gi|418488152|ref|NC_019449.1|,625.673913043,45.7173913043,99.6745652174,1.0
gi|525972083|ref|NC_021776.1|,752.117647059,63.2156862745,97.2264705882,0.960784313725
gi|66395215|ref|NC_007047.1|,569.507692308,30.3538461538,97.9430769231,0.876923076923
gi|312281379|ref|NC_006883.2|,732.024390244,34.5640243902,97.6836585366,0.969512195122
gi|167600442|ref|NC_010326.1|,745.444444444,53.3148148148,98.7233333333,0.962962962963
gi|543171015|ref|NC_022330.1|,506.630434783,42.2391304348,97.3936956522,0.913043478261
gi|713322580|ref|NC_025425.1|,565.865168539,38.3033707865,98.0062546816,0.962546816479
gi|38707640|ref|NC_005282.1|,613.875,84.9833333333,98.3128333333,0.966666666667
gi|29566407|ref|NC_004686.1|,486.04587156,25.752293578,94.604587156,0.94495412844
gi|115315628|ref|NC_008371.1|,483.68,47.3,97.5864,0.96
gi|257136433|ref|NC_013197.1|,458.342857143,21.4,96.988,1.0
gi|609252170|ref|NC_023741.1|,702.290322581,35.5161290323,99.2296774194,0.903225806452
gi|588498374|ref|NC_023501.1|,522.235915493,38.3873239437,98.1813380282,0.996478873239
gi|589893225|ref|NC_023600.1|,708.531914894,36.3723404255,99.310106383,0.904255319149
gi|589286872|ref|NC_023575.1|,617.794117647,44.6029411765,96.7348529412,0.882352941176
gi|526178036|ref|NC_021801.1|,686.103448276,50.4310344828,97.6722413793,0.931034482759
gi|815854289|ref|NC_026924.1|,813.871287129,46.9653465347,96.0612871287,0.970297029703
gi|479336529|ref|NC_021062.1|,798.85106383,50.0425531915,98.9763829787,1.0
gi|331028007|ref|NC_015465.1|,608.294117647,29.7647058824,95.2511764706,0.960784313725
gi|640883881|ref|NC_024137.1|,628.763888889,77.4166666667,95.8648148148,0.962962962963
gi|372199367|ref|NC_016570.1|,691.082524272,58.6990291262,97.9858737864,0.912621359223
gi|640884131|ref|NC_024138.1|,563.923076923,62.2211538462,97.5259615385,0.932692307692
gi|640884857|ref|NC_024144.1|,546.517241379,68.8390804598,96.6790804598,0.862068965517
gi|325170966|ref|NC_015157.1|,495.78125,58.1696428571,96.5459375,0.901785714286
gi|712912161|ref|NC_025415.1|,587.588235294,43.6470588235,98.7025490196,1.0
gi|543171262|ref|NC_022334.1|,617.219512195,29.7804878049,97.3363414634,0.926829268293
gi|849255303|ref|NC_027383.1|,684.35,50.4833333333,95.922,0.9
gi|414090494|ref|NC_019423.1|,726.186813187,54.8681318681,98.1454945055,0.978021978022
gi|30089861|ref|NC_004746.1|,689.0,40.8367346939,97.2167346939,0.979591836735
gi|712915315|ref|NC_025451.1|,796.372093023,56.6279069767,98.4809302326,1.0
gi|66395450|ref|NC_007051.1|,701.0,54.8703703704,96.907037037,0.925925925926
gi|23455848|ref|NC_004303.1|,696.392857143,50.1428571429,98.0796428571,0.946428571429
gi|13559823|ref|NC_002730.1|,599.944444444,80.9444444444,96.5703703704,0.888888888889
gi|29566737|ref|NC_004688.1|,458.169014085,56.0,95.5009859155,0.929577464789
gi|257136356|ref|NC_013195.1|,560.276923077,43.0,97.5927692308,0.923076923077
gi|428782446|ref|NC_019718.1|,598.913043478,46.9565217391,96.3301449275,0.898550724638
gi|326536151|ref|NC_015250.1|,589.859375,25.6953125,98.10453125,0.9375
gi|118430724|ref|NC_008583.1|,607.015625,37.5625,97.973125,0.859375
gi|326784214|ref|NC_015289.1|,819.691176471,41.0049019608,95.1314215686,0.970588235294
gi|134288688|ref|NC_009236.1|,673.75,74.5625,95.7889583333,0.875
gi|149882781|ref|NC_009603.1|,557.909090909,132.151515152,97.8763636364,0.833333333333
gi|80159686|ref|NC_007581.1|,759.09223301,138.582524272,98.3199029126,0.932038834951
gi|414089586|ref|NC_019411.1|,580.823529412,61.2411764706,99.0726764706,0.958823529412
gi|422935113|ref|NC_019507.1|,603.494296578,88.4904942966,97.6073764259,0.885931558935
gi|428782997|ref|NC_019726.1|,587.041474654,63.8986175115,99.3771428571,0.981566820276
gi|510953439|ref|NC_021344.2|,626.834586466,32.1203007519,98.4561654135,0.93984962406
gi|472341456|ref|NC_020854.1|,594.607142857,72.0357142857,93.9251785714,0.928571428571
gi|593778624|ref|NC_023725.1|,619.074889868,69.7973568282,98.4365638767,0.964757709251
gi|589889317|ref|NC_023556.1|,783.465116279,52.488372093,97.4560465116,0.953488372093
gi|593776230|ref|NC_023709.1|,583.278481013,35.0379746835,97.9879746835,0.962025316456
gi|46358648|ref|NC_005841.1|,594.85,69.7333333333,97.3663333333,0.85
gi|399528895|ref|NC_018281.1|,552.540540541,24.4594594595,96.8612162162,0.918918918919
gi|422934297|ref|NC_019502.1|,558.952380952,122.904761905,95.8652380952,0.873015873016
gi|12248100|ref|NC_002649.1|,608.387096774,50.4516129032,99.504516129,0.935483870968
gi|109522084|ref|NC_008205.1|,538.479591837,34.2346938776,95.8468367347,0.928571428571
gi|698029054|ref|NC_024125.2|,572.996350365,33.8686131387,98.6688686131,0.963503649635
gi|572730610|ref|NC_021787.2|,549.075471698,51.4056603774,97.9929245283,0.952830188679
gi|66395729|ref|NC_007055.1|,624.590909091,27.303030303,97.8345454545,0.939393939394
gi|41179287|ref|NC_005354.1|,638.944444444,39.7407407407,97.0638888889,0.907407407407
gi|326425018|ref|NC_015210.1|,704.43902439,39.243902439,99.9709756098,0.90243902439
gi|461474957|ref|NC_020489.1|,599.639344262,44.1639344262,99.5075409836,0.934426229508
gi|526245010|ref|NC_021865.1|,589.419354839,68.5,97.8430645161,0.870967741935
gi|557307993|ref|NC_022757.1|,665.277777778,42.5740740741,96.7735185185,0.962962962963
gi|589891988|ref|NC_023588.1|,654.142857143,118.404761905,97.2107142857,0.880952380952
gi|530546233|ref|NC_022063.1|,705.774193548,38.2365591398,98.0812903226,0.903225806452
gi|643217733|ref|NC_024210.1|,586.547945205,50.0821917808,95.8326027397,0.917808219178
gi|238801880|ref|NC_012753.1|,630.528301887,49.641509434,96.3503773585,0.962264150943
gi|26553442|ref|NC_003050.2|,721.235294118,39.9411764706,98.9150980392,0.980392156863
gi|508178111|ref|NC_021301.1|,572.554347826,33.0217391304,96.2419565217,0.902173913043
gi|428782857|ref|NC_019724.1|,720.363636364,62.7636363636,96.5869090909,0.890909090909
gi|508179584|ref|NC_021306.1|,498.18705036,40.6258992806,96.393381295,0.942446043165
gi|472339668|ref|NC_020839.1|,694.943396226,36.358490566,99.2175471698,0.924528301887
gi|526244525|ref|NC_021854.1|,473.222222222,42.7962962963,97.5966666667,0.962962962963
gi|472339958|ref|NC_020843.1|,548.15942029,61.7101449275,96.9830917874,0.913043478261
gi|589286604|ref|NC_023571.1|,733.672727273,70.4727272727,98.1765454545,0.872727272727
gi|530546042|ref|NC_022061.1|,725.56043956,41.4395604396,99.1231868132,0.901098901099
gi|291084859|ref|NC_013936.1|,538.5,34.5777777778,95.6664444444,0.944444444444
